YEAR,MONTH,CIVIL,IND
2021,1,1995846.0848438009,787541.7680513612
2021,2,1671724.802782591,669098.3644987805
2021,3,1385813.1602149238,696722.578259891
2021,4,897035.467263553,574689.9529725021
2021,5,568320.3941894405,531868.4661294298
2021,6,433985.8703971164,526784.8380440354
2021,7,423325.3693777062,549995.1265252453
2021,8,402876.1302269466,525552.0573047971
2021,9,401253.3953249214,560858.5208677837
2021,10,623166.6440170594,651339.4192750489
2021,11,1130463.1628532442,747049.2756393404
2021,12,1781786.130708682,868725.920267587
2022,1,1963732.4244407043,833195.9206589165
2022,2,1695803.606442309,692332.4664028463
2022,3,1359794.086811177,733798.0544114474
2022,4,886316.1590244331,596955.8166929733
2022,5,580398.3809695106,559222.4053077287
2022,6,454453.80552543304,541366.1467076348
2022,7,432906.4778867687,554961.9028127545
2022,8,411271.38215120573,532188.4309146189
2022,9,413485.4276592667,579175.6356724994
2022,10,620234.3258178964,667829.9681840782
2022,11,1137640.0973505608,783919.6963445587
2022,12,1797346.359138369,856317.9665981382
2023,1,1984715.183651395,880249.1647178564
2023,2,1623712.2381048081,677471.0459009532
2023,3,1408042.7362698866,757678.3303855595
2023,4,940116.5580387975,619195.434864481
2023,5,587830.1598745666,581316.876586931
2023,6,451365.8036600025,567773.4097689684
2023,7,438977.5215351842,589430.7851671815
2023,8,425891.61237577733,569375.267406224
2023,9,422081.34772251366,589585.7083996963
2023,10,631536.1196430167,741354.7837156012
2023,11,1134872.1835617684,787751.232851762
2023,12,1777031.7432207854,936290.2806553727
2024,1,1977513.795980776,903880.3858054308
2024,2,1695477.4625067697,804292.3605206058
2024,3,1393866.261302523,787420.7182466666
2024,4,908995.4794532037,655141.9918475465
2024,5,590094.3581613415,631192.9248021357
2024,6,479262.11934932566,619464.2920409708
2024,7,442483.48388644477,648236.4585333872
2024,8,418339.90772895847,639674.0568879835
2024,9,418480.5733286957,676619.305809986
2024,10,637855.5807434972,796442.8284893297
2024,11,1167650.7022107854,867064.2040139437
2024,12,1767088.026841862,955319.698980619
2025,1,2015379.5477449833,945328.0509676089
2025,2,1710116.8533537623,803230.512212806
2025,3,1440512.9914709777,835962.9378180366
2025,4,886395.1753719512,689182.3421440384
2025,5,582319.0941096657,637445.258620956
2025,6,450396.2248168576,631054.89044429
2025,7,440784.05728378845,658299.2597246997
2025,8,421028.6667846668,628789.0750059152
2025,9,435812.84776889917,670563.4139853203
2025,10,638586.3499194887,777470.9250448034
2025,11,1150601.0575571698,891126.9222202841
2025,12,1758321.6194625373,1035570.0668479801
2026,1,1978536.7828891515,992465.1584602508
2026,2,1684170.3342539305,824507.9332142235
2026,3,1401981.915342227,873316.8886221693
2026,4,932290.1272091991,710044.4477054098
2026,5,592750.6594793482,664968.9472595104
2026,6,459730.2762228729,643244.9497664222
2026,7,446824.52852556016,658726.9931158912
2026,8,430133.9672689518,631546.2479100099
2026,9,436183.8072189638,687167.728184294
2026,10,633933.2331721194,790709.2633852873
2026,11,1148994.6457032063,928163.48498399
2026,12,1862341.8991836952,1012050.7304822383
2027,1,1988405.470206301,1041139.6439468254
2027,2,1679539.982850488,800225.1923351444
2027,3,1390101.5851922738,894803.3329923607
2027,4,925307.3386433503,731015.8440733098
2027,5,598183.9606598051,686174.0076998682
2027,6,463669.4781973044,669837.0752956239
2027,7,455641.52377823275,694913.6780142101
2027,8,440785.2627206739,671224.3814155158
2027,9,445271.4353771222,694483.7067728618
2027,10,667226.2700475936,872387.5026098072
2027,11,1122350.5687945692,925746.3417049769
2027,12,1771307.8164565424,1099810.2460825106
2028,1,1939431.9628202666,1061740.9693977505
2028,2,1756738.2537800176,945637.591211572
2028,3,1379990.1770609159,924220.0198646584
2028,4,894272.6604343245,768670.011785565
2028,5,605526.9373802725,740608.2738226182
2028,6,473447.88598530425,726465.5886300321
2028,7,458925.89112065616,759699.3913591235
2028,8,435550.5415022966,749702.9292478821
2028,9,439403.3711549541,792411.2370342683
2028,10,668501.3551479166,932099.1898590771
2028,11,1191261.211026995,1013357.8995836753
2028,12,1819354.129436339,1115204.3966187749
2029,1,2035176.806579861,1103114.3338838455
2029,2,1661032.6121460053,937362.6599268359
2029,3,1387556.9846110516,975203.2973761868
2029,4,937499.9184845014,803674.7313155635
2029,5,606497.7981456306,743022.0511124816
2029,6,473812.18665982765,735324.9428445486
2029,7,459030.9488125253,766603.3929241614
2029,8,439553.47237442946,732026.0927070314
2029,9,444479.4111703484,780268.3071028518
2029,10,661964.4055095648,903602.4308145572
2029,11,1161632.8475252003,1035204.5688012139
2029,12,1804538.3469330196,1202414.213428372
2030,1,1996843.260358189,1151734.3962615922
2030,2,1661377.499220052,956683.4000256
2030,3,1424477.5178063605,1012835.7228328907
2030,4,949521.0421716117,823133.0787178399
2030,5,617418.1135032941,770715.489211282
2030,6,479121.5739963775,745123.7528252042
2030,7,466305.26379894366,762492.0834190198
2030,8,450189.81972975994,730904.0649053983
2030,9,466648.33936712175,795159.8206961036
2030,10,657138.0231329197,913588.5585864903
2030,11,1167930.9825393432,1072407.273623413
2030,12,1836223.939144973,1167783.494366324
2031,1,1964283.9164174823,1202030.1231758068
2031,2,1690382.616561344,922979.3387693281
2031,3,1399401.4220279376,1031928.335599145
2031,4,943100.7848538938,842836.2532821373
2031,5,616883.2506203861,791031.1388128116
2031,6,486012.5494078075,771900.7408222826
2031,7,474385.58717627684,800396.5708612427
2031,8,459115.8026811818,773073.4954248259
2031,9,464993.5925251433,799381.705146023
2031,10,659107.7006330048,1003420.2215039937
2031,11,1118966.1868801939,1063741.45055818
2031,12,1805431.4189171835,1263330.2115096326
2032,1,2011090.0652809073,1219601.5529900747
2032,2,1766982.418740424,1086982.8219025522
2032,3,1356642.232646334,1061019.3214826281
2032,4,913746.7472697322,882198.0317235806
2032,5,621719.3757783379,850023.6228430988
2032,6,488820.5431333477,833466.8852190949
2032,7,478522.7670186363,871162.3241848529
2032,8,454428.6674002827,859731.801607782
2032,9,458291.9736154356,908203.1682585734
2032,10,683100.2701083007,1067755.5512287985
2032,11,1211324.594737533,1159651.595153407
2032,12,1796609.9506469213,1275089.0942569163
2033,1,1976444.9402904601,1260900.6168000991
2033,2,1676719.7771063603,1071494.8076408727
2033,3,1398721.1964465226,1114443.6569343235
2033,4,956242.7240699042,918167.1204870904
2033,5,620004.7990436354,848598.8436040056
2033,6,491117.8516204508,839594.9952448047
2033,7,478420.60596051434,874907.5261236185
2033,8,458919.86389740126,835263.1104081528
2033,9,460069.8026933291,889973.2002203981
2033,10,675508.6017199686,1029733.9365842951
2033,11,1181429.6374858127,1179282.2153821557
2033,12,1880335.574393463,1369258.3600087576
2034,1,2035413.5503187487,1311003.6340629365
2034,2,1687199.5079303598,1088858.8668370077
2034,3,1398332.479641764,1152354.557043593
2034,4,968560.5508819974,936221.7097302666
2034,5,635162.2394012753,876462.0311630529
2034,6,495191.4498944164,847002.5558839912
2034,7,485168.07719700923,866257.1737221614
2034,8,468330.1018777175,830261.8819007967
2034,9,471766.7230775937,903151.9132079057
2034,10,707213.9771559016,1036467.8537877115
2034,11,1181333.9912498316,1216651.0622628469
2034,12,1831105.7916054106,1323516.2582504167
